0
15507
15571
15702
13393
11134
11635
13828
16330
15694
15633
15401
15837
14286
8145
5318
5841
9162
14426
15648
16010
15416
15730
12489
5234
6843
4002
6970
14642
14942
15740
15313
14606
12387
4361
7358
3785
13271
12760
15982
15814
15436
14918
13671
7285
5786
6722
9480
14270
16200
15938
15616
16247
15665
12761
8691
14739
13355
15851
15971
16044
